  -2.5573005e-01  -4.8724019e-01   1.2307270e+00   3.6647712e+00   2.7296452e+00  -2.2150668e-01   9.7428803e-01  -9.7147402e-01  -5.2248439e-01  -3.1074189e-02  -1.7347012e+00  -3.9053710e-01   3.4545799e-01
  -3.9080578e-01  -4.8724019e-01  -7.9701243e-02  -2.7232907e-01  -5.6693456e-01  -7.1395125e-01   1.4654585e-01   2.6587578e-01  -6.3733109e-01  -7.7868399e-01   6.6729810e-02   3.5879311e-01   7.5716149e-01
  -4.1619657e-01   2.7285450e+00  -1.1933466e+00  -2.7232907e-01  -1.0933517e+00   1.0523023e+00  -1.8748503e+00   7.6271529e-01  -7.5217779e-01  -9.2701927e-01  -7.1841806e-02   4.2659539e-01  -1.4946046e+00
  -4.0644483e-01   4.8724019e-02  -4.7618230e-01  -2.7232907e-01  -2.6489191e-01  -3.9229670e-01   5.0890509e-01   1.1547920e+00  -5.2248439e-01  -5.7694801e-01  -1.5037485e+00   4.4061589e-01   8.6392864e-02
   1.7668310e+00  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   3.6508275e-01  -2.3578052e+00   1.1163897e+00  -1.0643168e+00   1.6596029e+00   1.5294129e+00   8.0577843e-01  -3.5914839e+00   3.0411357e+00
  -4.1781721e-01   2.9429307e+00  -1.3668070e+00  -2.7232907e-01  -1.4644327e+00  -7.7758404e-02  -1.3171013e+00   2.5141909e+00  -9.8187119e-01  -9.9228679e-01  -1.1803234e-01  -1.6511369e-01   3.8780895e-02
  -3.8482081e-01  -4.8724019e-01  -5.4760720e-01  -2.7232907e-01  -5.3241540e-01   3.8948114e-02  -1.4094674e+00   7.6974380e-01  -5.2248439e-01  -7.1934988e-01   5.2863520e-01   4.4061589e-01  -9.1065778e-01
  -3.9207997e-01  -4.8724019e-01  -5.4760720e-01  -2.7232907e-01  -5.3241540e-01  -2.8697619e-01  -8.8369120e-01   7.6974380e-01  -5.2248439e-01  -7.1934988e-01   5.2863520e-01   4.4061589e-01   1.9175967e-02
  -4.1282043e-01  -4.8724019e-01   1.1562398e-01  -2.7232907e-01   1.5796779e-01   4.3888142e-01   1.8654354e-02  -6.2517755e-01  -9.8187119e-01  -8.0241764e-01   1.1753027e+00   3.8683412e-01  -4.1773387e-01
  -3.7215913e-01  -4.8724019e-01  -7.1961001e-01  -2.7232907e-01  -4.3748771e-01   1.2501340e+00   4.0232884e-01  -2.7512936e-01  -1.7794429e-01  -6.0068166e-01  -4.8755665e-01   1.6874956e-01  -8.8125039e-01
  -4.1369004e-01   9.2770532e-01  -1.3055857e+00  -2.7232907e-01  -7.1364099e-01   1.3540313e+00  -9.7605728e-01   1.0778184e-01  -2.9279099e-01  -1.1050216e+00  -2.5651268e-02   4.0534556e-01  -8.0143032e-01
   7.1041381e-01  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.5991427e+00   1.7273363e-01   1.0169185e+00  -8.2154835e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01   3.2078440e-01   9.6161288e-01
  -4.0520203e-01   4.8724019e-02  -7.3855947e-01  -2.7232907e-01  -1.2573178e+00  -5.6877973e-01  -1.2638131e+00   1.2836322e+00  -6.3733109e-01  -3.7521203e-01   2.0530143e-01   4.4061589e-01  -5.4096485e-01
   6.9925161e-03  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   2.4426569e-01   3.8948114e-02  -5.9238279e-01   9.3392395e-02   1.6596029e+00   1.5294129e+00   8.0577843e-01   3.4992076e-01  -2.9030183e-01
  -4.0813871e-01   7.9907391e-01  -9.0473168e-01  -2.7232907e-01  -1.0933517e+00   1.0441762e-01  -5.5685738e-01   1.5388905e+00  -4.0763769e-01  -6.4221553e-01  -8.5708096e-01   1.7608842e-01  -2.0067930e-01
   5.5248535e+00  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   3.6508275e-01  -7.5095575e-01   1.1163897e+00  -1.1312301e+00   1.6596029e+00   1.5294129e+00   8.0577843e-01  -3.8783565e+00  -3.5611838e-01
  -3.5884176e-01  -4.8724019e-01  -7.1961001e-01  -2.7232907e-01  -4.3748771e-01   3.4732509e+00   5.1245763e-01  -4.2771447e-01  -1.7794429e-01  -6.0068166e-01  -4.8755665e-01   2.7740847e-01  -1.1235113e+00
  -3.8310019e-01  -4.8724019e-01  -1.8027916e-01  -2.7232907e-01  -9.2296115e-02  -5.2750547e-01   5.1956271e-01   9.6669199e-02  -6.3733109e-01  -6.1848189e-01  -2.5651268e-02   3.7270408e-01   7.9497099e-01
   3.7058998e-01  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.3661384e+00  -2.8982269e-01   5.6219321e-01  -5.1172413e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01   4.4061589e-01   2.8664321e-01
  -4.1560133e-01   1.7638095e+00  -8.4788329e-01  -2.7232907e-01  -1.2918369e+00  -1.0764666e-01  -1.3242064e+00   1.6726696e+00  -4.0763769e-01  -6.8374941e-01  -8.5708096e-01   4.4061589e-01  -7.7202293e-01
  -4.0983725e-01   4.8724019e-02  -4.7618230e-01  -2.7232907e-01  -2.6489191e-01  -3.8802695e-01  -7.0159185e-02   8.3841422e-01  -5.2248439e-01  -5.7694801e-01  -1.5037485e+00   4.2637632e-01  -3.1236706e-02
  -3.0898560e-01  -4.8724019e-01  -4.3682573e-01  -2.7232907e-01  -1.4407485e-01  -3.3821319e-01   7.1850504e-01   3.1265334e-01  -6.3733109e-01  -6.0068166e-01   1.1753027e+00  -5.5089661e-01   6.4793403e-01
  -4.1085916e-01   2.0853880e+00  -1.3770106e+00  -2.7232907e-01  -1.2400582e+00   4.1895592e-01  -1.1607894e+00   3.2840500e+00  -6.3733109e-01   1.6393100e-02  -7.1841806e-02   1.5450999e-01  -1.0030810e+00
   6.4796457e-01  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.2539511e+00  -1.0654941e+00   1.1163897e+00  -1.0517320e+00   1.6596029e+00   1.5294129e+00   8.0577843e-01   4.4061589e-01   1.5329565e+00
  -4.1177178e-01  -4.8724019e-01   2.1155211e+00  -2.7232907e-01   2.2700611e-01  -3.9941295e-01   5.5153559e-01  -7.5871919e-01  -8.6702449e-01  -1.3067576e+00   2.9768250e-01   2.2997973e-01   2.2642807e-01
   1.1330844e+00  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.1935426e+00  -5.6593323e-01   9.2810499e-01  -9.5594482e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01   4.4061589e-01   5.1770129e-01
   1.6823810e+00  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.0727255e+00   2.1258464e-01   1.1163897e+00  -9.3096512e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01  -3.6083523e+00   2.2961484e+00
  -4.1458988e-01  -4.8724019e-01   1.1562398e-01  -2.7232907e-01   1.5796779e-01  -3.6240845e-01   4.3430172e-01  -6.1264021e-01  -9.8187119e-01  -8.0241764e-01   1.1753027e+00   4.4061589e-01  -6.6839688e-01
  -4.0281874e-01  -4.8724019e-01  -3.7560439e-01  -2.7232907e-01  -2.9941107e-01   6.2959695e-01   4.0232884e-01  -4.8308771e-01  -5.2248439e-01  -1.4380900e-01   1.1291122e+00   4.1717537e-01  -4.5274267e-01
   5.3328284e-01  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.3661384e+00  -4.9619397e-01   4.1653901e-01  -4.8242285e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01  -3.8684983e+00   6.0032206e-01
  -4.0934547e-01   7.9907391e-01  -9.0473168e-01  -2.7232907e-01  -1.0933517e+00   4.5738368e-01  -9.3697933e-01   1.1373158e+00  -4.0763769e-01  -6.4221553e-01  -8.5708096e-01   2.9690573e-01  -7.3981483e-01
   1.3907009e+00  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   2.1837632e-01  -5.1042647e-01   8.6152643e-02  -4.2106588e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01   1.3216481e-01   7.6696395e-01
   1.3264915e+00  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   5.1178918e-01  -1.3956881e+00   1.0204711e+00  -8.0464194e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01  -7.8799960e-02   1.7164026e+00
  -4.1501074e-01   2.9429307e+00  -1.1321252e+00  -2.7232907e-01  -1.3522454e+00  -7.0825825e-01  -1.3313114e+00   1.3375333e+00  -6.3733109e-01  -4.2267932e-01  -1.0880337e+00   4.4061589e-01  -3.3791380e-01
  -4.1058362e-01  -4.8724019e-01  -1.2020925e+00  -2.7232907e-01  -9.4664532e-01   2.1852094e+00  -1.1252640e+00  -1.4239504e-01  -8.6702449e-01  -7.8461740e-01  -2.1041342e-01   4.0370254e-01  -1.2719486e+00
  -4.1240888e-01  -4.8724019e-01  -1.1510747e+00  -2.7232907e-01  -8.1719847e-01  -5.9297498e-01  -1.5195961e+00   6.7414660e-01  -6.3733109e-01   1.2912791e-01  -7.1850935e-01   2.8222802e-01  -3.7572331e-01
  -4.1379467e-01  -4.8724019e-01  -1.0330050e+00  -2.7232907e-01  -3.8570897e-01   4.3217865e-02   1.7141364e-01  -2.2678463e-01  -5.2248439e-01  -6.6594918e-01  -8.5708096e-01   4.2637632e-01  -8.9105285e-01
  -4.1603032e-01   2.9429307e+00  -9.0181638e-01  -2.7232907e-01  -1.2400582e+00   8.2031248e-01  -1.4449928e+00   6.2765397e-01  -6.3733109e-01  -9.6855315e-01   3.4387304e-01   4.4061589e-01  -1.3055571e+00
  -4.1852057e-01   2.7285450e+00  -1.0402932e+00  -2.7232907e-01  -1.2486880e+00  -5.6450998e-01  -7.4514208e-01   1.6738568e+00  -7.5217779e-01   3.6053095e-01   1.2214933e+00   4.4061589e-01   3.0064673e-01
  -3.9521197e-01   4.5605682e-01  -7.6917014e-01  -2.7232907e-01  -1.0674624e+00   2.1827764e-01  -2.1199757e+00   1.7104241e+00  -2.9279099e-01  -4.6421320e-01   2.9768250e-01   2.2340762e-01  -1.2691479e+00
  -4.1385629e-01  -4.8724019e-01   4.0569652e-01  -2.7232907e-01  -1.0156836e+00   3.7625841e-01  -6.2435567e-01   1.0283264e+00  -6.3733109e-01  -7.0748306e-01  -1.1342242e+00   3.9625414e-01  -7.3701413e-01
  -4.1207405e-01  -4.8724019e-01  -1.3055857e+00  -2.7232907e-01  -8.3445805e-01   1.2273620e+00  -5.1067434e-01   1.0766711e+00  -7.5217779e-01  -1.1050216e+00   1.1292035e-01   4.4061589e-01  -1.0254866e+00
  -4.1051736e-01   7.9907391e-01  -9.0473168e-01  -2.7232907e-01  -1.0933517e+00   2.7947740e-01  -1.7789317e+00   1.1373158e+00  -4.0763769e-01  -6.4221553e-01  -8.5708096e-01   2.4903885e-01  -8.8125039e-01
  -4.1771258e-01   3.1573164e+00  -1.5154874e+00  -2.7232907e-01  -1.2486880e+00   1.3999888e-01  -1.1678945e+00   2.5609210e+00  -8.6702449e-01  -5.6508119e-01  -5.3374719e-01   4.4061589e-01  -9.6387116e-01
  -4.1811483e-01   3.3717021e+00  -1.3289081e+00  -2.7232907e-01  -1.2486880e+00   6.3102020e-01  -1.1536844e+00   3.9566022e+00  -5.2248439e-01  -1.3126910e+00  -6.7231881e-01   3.0435412e-01  -1.1417159e+00
  -3.2238203e-01  -4.8724019e-01  -4.3682573e-01  -2.7232907e-01  -1.4407485e-01  -9.7582929e-01   6.0837625e-01   3.1322322e-01  -6.3733109e-01  -6.0068166e-01   1.1753027e+00  -5.8331903e-01   5.4010692e-01
   2.9113695e+00  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   3.6508275e-01  -1.6077524e+00   1.1163897e+00  -1.0474579e+00   1.6596029e+00   1.5294129e+00   8.0577843e-01  -1.5959718e+00   1.0400326e+00
  -4.0605420e-01  -4.8724019e-01  -1.2020925e+00  -2.7232907e-01  -9.4664532e-01   2.5395987e+00   2.6377972e-01  -1.4239504e-01  -8.6702449e-01  -7.8461740e-01  -2.1041342e-01   4.4061589e-01  -1.1823261e+00
  -2.8912754e-01  -4.8724019e-01   1.2307270e+00   3.6647712e+00   2.7296452e+00  -1.8112772e+00   6.9008471e-01  -1.0375800e+00  -5.2248439e-01  -3.1074189e-02  -1.7347012e+00  -1.4671178e-01  -7.4647619e-02
  -3.8878405e-01  -4.8724019e-01  -1.8027916e-01  -2.7232907e-01  -9.2296115e-02  -2.6521396e-02   5.0535255e-01  -2.5276161e-01  -6.3733109e-01  -6.1848189e-01  -2.5651268e-02   4.0216904e-01  -6.6559618e-01
  -4.1584779e-01   5.8468822e-01  -9.1493524e-01  -2.7232907e-01  -1.1106113e+00   2.4715612e-02  -1.2922335e+00   7.6252533e-01  -6.3733109e-01  -7.5495035e-01   2.5149196e-01   4.4061589e-01  -8.3083772e-01
  -3.8967808e-01  -4.8724019e-01  -1.8027916e-01  -2.7232907e-01  -9.2296115e-02  -3.7237120e-01   7.7534571e-01  -4.5639838e-01  -6.3733109e-01  -6.1848189e-01  -2.5651268e-02   4.3404378e-01  -1.3066170e-01
  -3.5615154e-01   3.7030254e-01  -1.0446662e+00  -2.7232907e-01   7.9657225e-01   1.3113338e+00   8.1797620e-01  -8.8565974e-01  -5.2248439e-01  -8.5581834e-01  -2.5199404e+00   3.4192469e-01  -6.3758914e-01
  -4.1849616e-01   2.9429307e+00  -1.5563017e+00  -2.7232907e-01  -1.1451305e+00   2.2634882e+00  -1.2993386e+00   8.8015786e-01  -6.3733109e-01  -9.0921904e-01  -1.8732728e+00   4.1137000e-01  -1.3559697e+00
  -3.9430632e-01   3.7030254e-01  -6.0882854e-01   3.6647712e+00  -7.8267931e-01   2.0016102e+00  -5.9593534e-01   2.7138461e-01  -7.5217779e-01  -1.0990882e+00   6.6729810e-02   3.7347083e-01  -8.5044265e-01
  -4.0376508e-01  -4.8724019e-01  -7.9701243e-02  -2.7232907e-01  -5.6693456e-01   1.2861288e-01  -1.2886809e+00   7.1404563e-02  -6.3733109e-01  -7.7868399e-01   6.6729810e-02   3.1914137e-01  -4.5834408e-01
   3.6088824e-01  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.3661384e+00   6.6090846e-01   8.5350162e-01  -6.9878692e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01  -3.9033305e+00   6.7033966e-01
  -4.0019828e-01  -4.8724019e-01  -3.7560439e-01  -2.7232907e-01  -2.9941107e-01  -6.3851899e-01   8.2863383e-01  -7.5226056e-01  -5.2248439e-01  -1.4380900e-01   1.1291122e+00   4.2714307e-01   8.4118261e-01
  -9.6934161e-02  -4.8724019e-01   1.2307270e+00  -2.7232907e-01   2.7296452e+00  -1.9664114e+00   1.0382338e+00  -1.1630958e+00  -5.2248439e-01  -3.1074189e-02  -1.7347012e+00   4.4061589e-01   2.3297568e+00
  -2.2750838e-01  -4.8724019e-01   1.2307270e+00  -2.7232907e-01   2.7296452e+00  -2.3146943e-01   1.0204711e+00  -1.0338758e+00  -5.2248439e-01  -3.1074189e-02  -1.7347012e+00   1.7663610e-01   2.0262208e-01
  -4.1598963e-01   9.7058245e-01  -7.3564417e-01  -2.7232907e-01  -1.0502028e+00   4.3461167e-01  -1.0009251e+00   8.0574116e-01  -2.9279099e-01  -4.7014661e-01  -1.0880337e+00   4.2801935e-01  -4.4153985e-01
  -4.0434405e-01   4.8724019e-02  -7.3855947e-01  -2.7232907e-01  -1.2573178e+00  -9.8294554e-01  -1.1288166e+00   1.2836322e+00  -6.3733109e-01  -3.7521203e-01   2.0530143e-01   4.4061589e-01   6.1186528e-02
  -4.0893625e-01   1.2278453e+00  -6.8899934e-01  -2.7232907e-01  -9.2938574e-01   8.1034973e-01  -9.1566408e-01   2.2427461e-01  -6.3733109e-01  -9.1515245e-01  -3.9517558e-01   4.4061589e-01  -1.3545694e+00
  -2.9757369e-01  -4.8724019e-01  -4.3682573e-01  -2.7232907e-01  -1.4407485e-01  -4.9761722e-01  -1.3952572e+00   3.3411879e-01  -6.3733109e-01  -6.0068166e-01   1.1753027e+00   3.3053303e-01  -8.5044265e-01
  -3.8168416e-01  -4.8724019e-01  -7.1961001e-01  -2.7232907e-01  -4.1159834e-01  -2.8270643e-01  -2.5133880e-01  -6.7978344e-02  -1.7794429e-01  -6.0068166e-01  -4.8755665e-01   2.1990249e-01  -2.4829127e-01
  -2.7457085e-01  -4.8724019e-01  -4.3682573e-01  -2.7232907e-01  -1.4407485e-01  -1.0171035e+00   1.0488914e+00   1.3569352e-03  -6.3733109e-01  -6.0068166e-01   1.1753027e+00   2.1793086e-01   1.1716657e+00
  -4.1633840e-01  -4.8724019e-01  -1.3055857e+00  -2.7232907e-01  -8.3445805e-01   1.0152978e+00  -8.0908783e-01   1.0766711e+00  -7.5217779e-01  -1.1050216e+00   1.1292035e-01   4.1575141e-01  -1.3601708e+00
  -4.1363656e-01   2.5141594e+00  -1.2968398e+00  -2.7232907e-01  -1.3349859e+00   1.0764975e+00  -2.0808977e+00   1.9151531e+00  -5.2248439e-01  -2.9807769e-01  -1.6885107e+00   1.6327280e-01  -1.1081074e+00
   1.2268801e-01  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.3661384e+00  -4.3926396e-01   6.8653217e-01  -5.7673783e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01  -3.7920428e+00   8.9019493e-01
  -4.1193803e-01  -4.8724019e-01  -1.0330050e+00  -2.7232907e-01  -3.8570897e-01  -3.7664095e-01  -7.5935225e-01  -1.1404356e-01  -5.2248439e-01  -6.6594918e-01  -8.5708096e-01   4.0041648e-01  -3.5611838e-01
   2.5665464e-01  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.3661384e+00   3.2502141e-01   7.5758300e-01  -4.7178511e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01   4.0687906e-01  -3.3091204e-01
  -4.0164453e-01  -4.8724019e-01  -4.7632922e-02  -2.7232907e-01  -1.2227986e+00  -4.6061271e-01  -1.8144571e+00   7.0867177e-01  -6.3733109e-01  -6.1254848e-01   3.4387304e-01   2.2198366e-01  -3.8832647e-01
  -3.4002444e-02  -4.8724019e-01   1.2307270e+00   3.6647712e+00   2.7296452e+00  -1.2547863e+00   1.1163897e+00  -1.1746359e+00  -5.2248439e-01  -3.1074189e-02  -1.7347012e+00   4.4061589e-01   1.9838699e+00
   1.2463082e+00  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   5.1178918e-01  -7.9181654e-02   6.9008471e-01  -8.7563937e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01   2.9186711e-01   6.3987232e-02
   5.2760480e-01  -4.8724019e-01   1.0149946e+00  -2.7232907e-01   1.2539511e+00  -1.2732886e+00   1.0773117e+00  -9.8158938e-01   1.6596029e+00   1.5294129e+00   8.0577843e-01   4.4061589e-01   1.1478597e+00
  -8.0162756e-02  -4.8724019e-01   1.2307270e+00  -2.7232907e-01   4.3412107e-01  -2.6135768e-01   8.6771179e-01  -7.1787786e-01  -5.2248439e-01  -3.1074189e-02  -1.7347012e+00  -1.2762386e+00  -3.9812894e-01
  -9.1278435e-03  -4.8724019e-01   1.2307270e+00   3.6647712e+00   2.7296452e+00  -1.8877192e-01   4.9824746e-01  -9.7332613e-01  -5.2248439e-01  -3.1074189e-02  -1.7347012e+00  -2.9428165e+00   3.3145447e-01
  -3.9942749e-01  -4.8724019e-01  -2.1088983e-01  -2.7232907e-01   2.6152527e-01  -1.0185268e+00   1.7496618e-01  -6.6255211e-01  -4.0763769e-01  -1.0227512e-01   3.4387304e-01   4.2823842e-01   3.4265729e-01
  -4.0033314e-01   4.8724019e-02  -4.7618230e-01  -2.7232907e-01  -2.6489191e-01  -3.9941295e-01   6.1548134e-01   1.3283202e+00  -5.2248439e-01  -5.7694801e-01  -1.5037485e+00   3.2899954e-01   6.2272769e-01
  -4.1505956e-01   4.1317968e-01  -8.0123846e-01  -2.7232907e-01  -9.9842406e-01  -2.4143218e-01  -1.9805068e-01   1.4340328e+00  -6.3733109e-01  -9.8041997e-01  -7.6469989e-01   4.0852209e-01  -4.5134232e-01
  -3.2875763e-01   3.7030254e-01  -1.0446662e+00  -2.7232907e-01   7.9657225e-01   1.0380698e+00   5.6929830e-01  -7.8935019e-01  -5.2248439e-01  -8.5581834e-01  -2.5199404e+00   3.0008225e-01   2.9924637e-01
  -2.5443145e-01  -4.8724019e-01   1.2307270e+00  -2.7232907e-01   2.7296452e+00   3.2075166e-01   1.1163897e+00  -9.6363819e-01  -5.2248439e-01  -3.1074189e-02  -1.7347012e+00   8.3640722e-02  -7.3701413e-01
